	S1-70A	S1-77A	S1-88A	S1-73A	S1-90A	S1-79A	S1-47A	S1-69A	S1-55A	S1-3A	S1-89A	S1-91A	S1-53A	S1-61A	S1-54A	S1-83A	S1-35A	S1-39A	S1-62A	S1-87A	S1-6A	S1-78A	S1-52A	S1-22A	S2-12	S2-64	S2-45	S2-50	S2-35	S2-25	S2-32	S2-56	S2-82	S2-46	S2-55	S2-20	S2-22	S2-80	S2-38	S2-13	S2-4	S2-61	S2-92	S2-54	S2-73	S2-90	S2-88	S2-3	S3-10	S3-71	S3-24	S3-12	S3-73	S3-84	S3-58	S3-45	S3-29	S3-43	S3-27	S3-68	S3-75	S3-14	S3-3	S3-78	S3-81	S3-37	S3-98	S3-23	S3-79	S3-52	S3-91
SNA-II EY	-0.9897345800110472	-1.0888576032452497	0.6832822476294037	-1.2905757481292726	-1.003288413085592	-1.050474421247289	-1.3552675576246733	-0.7968649193190309	-1.2537044877374732	-1.2008807076438004	-0.44700985603280896	-1.100364168224439	-1.4974494456010796	-0.5313888666734654	-1.303239603540465	-0.42617148817324796	-0.7516837604594999	0.7495261429654816	-1.3396612002984363	-0.9760262219629317	-0.554005066109799	-1.5569359198572321	-0.9248920629007098	-1.047991970710635	-1.637738137239282	-1.4334445789320043	-1.712317611717101	-1.909271638940692	-1.8816150864109693	-1.6228090934274477	-1.6760647095988301	-0.31899539483925704	-1.203262889319834	-1.3251738780907845	-0.6288058087754913	-1.5353626373493727	-1.1721762987914812	-1.4452290612519698	-1.9342688529236542	-0.8960089006265077	-1.3816485189032508	-1.3976981272930784	-1.2848237893467744	-1.3470109080238153	-1.7124528135815453	-0.3286726797849495	-1.4639817269591895	-0.2710451579833188	-inf	-1.3991380199454566	-0.4501851713815377	-1.9616081159836551	-1.757292221855753	-1.5220177950349356	-1.1882522300242124	-1.3457187152232655	-1.6795398780688384	-1.93256621320715	-1.2707370750882117	-1.2355049348079552	-1.908680771866521	-1.7247676823506999	-0.8586461477321797	-1.7717717051799413	-1.8575456780195598	-2.177714657423553	-0.9676494479223297	-1.9632568360735652	-1.8832876029844632	-2.071683508568603	-0.9573885740045911
PHA-E EY	-0.043367731488688256	-0.03641940087822156	1.11214803943845	-0.6226025404428994	0.006529193148386181	-0.0657196742266289	0.1769228061851456	1.2806937602625768	-0.1668184673747125	0.011048749767517302	-0.61656330466762	-0.13666951250968531	-0.15248543042953056	-0.2677530904390157	0.01950253924678677	-0.04080447652859111	-0.10034583233412986	0.8741720951677642	0.6189902492968254	-0.004301081988529424	0.25445610122325685	0.7354881858410326	0.19819936904141128	0.590580944420597	1.2693861804464388	-0.005369454309191151	-0.10892869227936205	0.37943727584644094	-0.4411289096928357	0.519720186160107	-0.16970426366204683	-0.0482339901806832	-0.15536411336130446	0.23629077179144078	0.34909893644562817	0.45535338904371514	0.7719208125646126	-0.24288306533037424	1.0873401740328243	-0.029644888745152587	0.1767445885097075	0.19587845379318866	0.47845127642918084	0.8023483015672197	0.7713801589363808	-0.16191679347449692	0.11162225001102938	-0.48773641838705745	-inf	0.7275325090724488	-0.27511600600821373	-0.7833544052933998	-0.4378114155842773	0.3097872367597255	0.21206492585153058	0.2625268389032019	0.6369957074299339	0.142965098649254	-0.14428412206002267	-0.17792403669675863	0.38019078829853387	1.0846174514309441	0.7815156425414107	0.18262319117569953	0.6148365323397168	0.4804619883315297	0.509646623934582	0.6197885948630758	0.3982783341093452	0.013413023339993783	1.4822775873538256
CA EY	0.9775779805095459	0.6922968347774088	0.8949360897127204	0.8139330842123221	0.8240875617613415	0.9251780711934495	0.5962625905156248	-0.0011104950403702939	1.136744149254954	1.4147123245090627	1.0330491984647685	1.163959034580592	0.6088525657290615	0.7454455138194356	0.6375083105702394	0.7155692579504728	1.236438551551095	0.9203844921501537	0.9659845806326216	0.8508718453591891	0.9388203911796766	0.48311381289477934	0.6008197621817697	1.0762538880645633	-0.2078405992264558	0.7766239845269565	0.8586542379331108	1.0117863173174904	0.8054445607536904	0.6666450856603039	1.1707512674371199	1.2181902288416175	0.7193218704642312	0.9563630562987943	1.2171011763307795	1.093129584634427	1.300129551716669	0.6693008407752777	0.6256156850340701	1.1984170659845077	0.9159417141319318	0.9118950652046756	1.3146614608293894	0.8078138531711166	1.0684041980451704	1.014521927430172	0.6441986717636702	0.27020846897816403	-inf	0.7849199095910259	0.5079434047625828	0.6379358107106997	0.4604622449080691	0.8667211167352368	0.9960815722818201	1.0884355373964354	1.0262631096011672	1.0055475479524993	0.9218553136350293	0.8539155986938705	0.6948269307922346	0.9143885321138093	0.7775381489641743	0.4639048997302005	0.9297257103029526	0.9587607924559232	0.987359270937557	0.5471375257977481	1.0644035998453278	0.7493303161418403	0.11868282515745321
MNA-G EY	-0.7955836418381226	-1.7552564749151793	-2.004197862708614	-1.93727734659562	-1.2190038122212663	-1.7640650538061542	-1.493820905803536	-1.44429231857946	-1.332917182540948	-0.8294534622779469	-1.1488847809911824	-0.620366026080051	-1.4016694050776775	-1.0705000519620147	-1.3347141289461062	-1.5705717068737148	-1.5288508030338337	-1.4258781664600264	-1.137067447450174	-1.6929070640600767	-1.3389169720751757	-1.4282384191004955	-1.6914323349117133	-1.2002654537912762	-1.022655531988897	-0.8107084917608116	-0.8908642690382952	-0.2634370067420612	-0.6815777116198154	0.10837887456735285	-0.32959091471424673	-0.5330712367389894	-0.3309426362519235	-0.34379924338683404	-0.433559189435019	-0.07509349090621988	0.155014121759265	-0.8100572226932686	-0.5267877583288142	0.5035337345379856	-0.13239944320222163	-0.19239054272115777	0.2936045426015969	0.1052215085679159	0.0683536272396013	-1.0987869363225427	-0.3433796684537462	-0.8328393627141031	-inf	-1.1821080790016163	-0.8795233088111207	-1.2118896418839866	-0.7179341657901079	-0.7794602077854409	-0.46230466202338005	-0.05554104551550027	-0.6079800992377592	-0.21640061537977692	-0.2876880327959901	-0.6650482637616111	-1.1519885614928351	-0.32199761204033006	-0.5542947087774422	-0.25240239277961124	-0.1098255576328886	-0.30684203011472994	-0.3392109478025504	-0.027304393527787397	-0.08704414959911475	-0.4058069523916574	-0.6502428708631405
UDA EY	-1.2549136266305196	-1.4693308454299308	-0.7902058967170843	-1.3747582423984601	-1.0266255935624027	-1.66505987146056	-1.3597657697463725	0.09499859496155014	-1.0096025995102074	-0.8026799183900919	-1.3064743885748697	-0.8954147962599973	-1.0606004688151143	-1.0393627670381869	-1.120611506973298	-0.9321622466119532	-1.0769668805026236	-1.2234486965467897	-1.0440926803621198	-0.9805451079709478	-1.4477376241493467	-1.319650623751344	-0.8976127526879913	-1.1335301973600982	-0.5030094142146703	-1.2182513161790467	-1.366745846389783	-0.7017670540275484	-1.2177058937182978	-1.5079847516731932	-0.9417668884636349	-1.0453138999411056	-0.9172165632344647	-0.9923651983605944	-1.0702106149870274	-0.6234491051098333	-0.5441869393223666	-1.2677399899835389	-0.8519059782052185	-0.4682512854596147	-0.7537538066849534	-1.1003025543523062	-0.6129272426623441	-0.3912769743029967	-0.5560103294344771	-1.2896040294153899	-1.0815166455245293	-1.6611363207040402	-inf	-0.9423047359656171	-1.2250214232938668	-0.8690113847386162	-1.1276963314407116	-0.7781974807883487	-0.915125570890047	-0.5377604651420126	-0.6884721888423059	-0.817471266586758	-0.8791019701819378	-1.0274379016930921	-1.28496382485004	-0.8404126103910189	-0.8508836694990749	-1.1467854492216467	-0.6439517762176235	-0.829877098033099	-0.7773686934311462	-1.180694928761689	-1.0707103970432446	-1.229673810102556	-0.3695617432583503
LcH EY	0.7498191522064945	0.21568307365808384	-0.06296632108107003	-0.12815331721324869	1.0977275777953008	0.11633646816009484	0.33125937551692575	-0.3817989118281565	0.8679115966652421	1.0880659198106652	0.11765307751934272	1.1201928211804053	0.3256314300164753	0.0011186010093229175	0.7699326123884754	0.7002980090694193	0.49650083005990825	0.40356482847419267	0.27712026532498046	0.6308206940835714	-0.10055893587935144	0.7676553647742246	0.10599065865162949	0.3312348398946175	-0.2544215161810687	0.5701913969241308	-0.009433917936005586	0.8226754097814423	0.63096607679774	1.0956498609770726	0.23726993898340856	1.3783320048729333	0.33327048959649197	0.7595238646144619	0.5378379850403167	0.7612017255345999	1.2714514749474672	0.20176523148588207	0.5878857481450824	1.6944160468014344	1.2985278681287844	0.9688976212049526	1.6552894149255497	0.9192329253183371	1.145883049715644	0.6164631635708571	0.8096158419976425	0.010739663910950178	-inf	0.4521795902571661	1.0212084378840172	0.06422488509819305	0.3052950603758698	0.47606718954443317	-0.14377687942113865	0.3602693184243856	0.4597835134003478	0.65886102729411	0.9922668481726488	0.39845259871633415	-0.22431246803476348	0.8944745159399303	0.5782744862953458	0.7514329250203093	1.258296181533704	0.5921837408412195	0.6376232316711472	1.0454414567707158	0.858267600935538	0.2946872181346693	0.12182967818305554
TL EY	-0.40107306620787003	-0.35370680884821876	-0.9928961188870666	-0.12460738769714222	0.034385382531268854	-0.4280251405114241	-1.0381687286034484	-0.4028429257635548	-0.6352545764284894	0.3572629021812955	0.3084374406038837	0.017846786571583433	-0.8991801233968317	-0.3953697428886619	-0.153400009217884	-0.34944958823828803	0.36277699929870205	0.39904672778302197	-0.11719880702074555	-0.5120810985461219	0.40719244200112353	-1.1623596570899222	-0.4320984507933152	-0.2142870210335932	-0.7741218816394019	0.34113134668515077	0.38070963377301065	0.3005072952511914	0.07755382221745626	-0.25755888195563414	0.5569619150789814	0.8996090284817356	0.2735538575885088	0.32087124626149033	0.6539159143427633	0.245618428576041	0.5387787848007555	0.548905031444361	-0.4996869582621446	0.5638531800659756	0.22188457542694068	0.14389787238061866	0.9087078848106935	-0.1275182522648208	0.10202073122867446	0.21802585070953154	0.07740772968334009	-0.638703506062543	-inf	-0.20844220929215398	-0.4408116087738278	0.20604895581971025	0.020302091582135744	0.011577542138267243	0.6283938627347726	0.5552786103185674	0.3021227164820393	0.19507581013474326	0.4387784413714467	0.5696114783838806	-0.0005705430060188576	0.2162112478371251	-0.01668047403869533	0.07376979502210414	0.09971002815812421	0.6229913023705268	-0.48431942763570357	-0.18086357885589746	0.4007649411443549	0.09511376854417461	-0.34305620333108194
ACA EY	-0.5481021908895728	-0.06027499203681455	0.5946542962223724	-1.0127703934529153	-0.6459728982190704	-0.032037573703125134	-0.0804573408827272	0.5499472867672566	-0.6455822350878251	-0.4391588665010018	-1.1554632597104106	-0.39419849613545627	-0.3742439181260884	-0.5137480277385742	-0.6027361877457559	-1.273416538502983	-0.34100903272765176	-0.31742804561485555	-0.18677995006194248	-0.13807455378829026	-0.40847705131104994	0.2274677977324177	-0.4550662715770352	-0.13339408786647172	0.6157163471222054	-0.2747882551249642	-0.009780957908004513	0.15067681335381486	-0.4163889884854064	0.4278009230679243	-0.4920312243345964	-0.4006588888426248	-0.19288376728919385	-0.0021778265396037743	0.40708929018503637	0.8795508892430254	0.19286839499356032	-0.870526064770688	1.1007403698757579	0.2557137958587552	0.05243232429411665	0.45120287055382813	0.16553401399767473	0.31178636611112154	0.45787141386627994	-0.09458081697571027	-0.3179918603647509	-0.7513246773758123	-inf	1.2892134045116734	-0.5306727581243882	-0.9538623701396829	-0.23321375025155797	0.07758820048829723	0.21333390630539123	0.143259966985011	0.6921777565308445	-0.04395973079898857	-0.16944988359572438	-0.6138759847132412	-0.5962144772035548	0.8923628163699968	0.2833609567277814	-0.14920133190500826	0.0008250878349140913	0.3187685386469623	0.06211190674125107	0.04754570821018442	0.6788651136793143	-0.15974162255892918	0.9754359169619592
MAA EY	0.5851692127537309	0.1309699586447454	-0.033590280410054275	-0.05746646024796375	0.08252354185364665	0.22592868967987365	0.23275686370431753	2.6343061600646966	0.23339343491695747	0.6622325276351784	0.13967579111184678	0.5541792121409856	0.07141774660279614	0.05102453050074587	-0.07115310933829516	0.08159755516111594	0.08843518173249432	0.24331576711091937	0.8416151855419665	0.3118115062163982	0.4791949355439076	0.22985210587244725	-0.0039030507907006646	0.3186709724656929	2.660759938571915	0.7087202527848974	0.6403829962932447	0.8403518967822253	0.33100627500278057	0.9029431564111848	1.0456502969869574	0.3832986226837401	0.5536210716004769	0.24263753251729892	0.8516681582541651	0.9061562414500963	1.2399908652066352	-0.129929920565004	0.6242625893092845	0.7626997104683358	0.4903772738978864	0.125673468494148	0.44460220943610557	0.8835023659093558	1.077205368510873	0.29571121053875954	0.7811102730398357	0.37318159535479856	-inf	-0.026680153864959373	0.07029365614140641	0.2546516743782821	0.44861625883002937	0.476793177572188	0.736752757150576	0.8127844477568544	0.7495784816536715	0.9490700120895588	0.43408791634228816	0.3061040326502734	0.7944453008468692	0.5621858186560412	0.25133027690428184	0.032725355573137695	0.7755515780991875	0.9308075452650898	0.8863933209985291	0.79107787620442	0.950500774945374	0.5415973517551452	2.988124958572757
PTA GalNAc EY	1.600255823682735	3.0370838008686984	1.6122780771698166	-0.8220043616505076	0.01154888431000951	-1.1629870069551522	0.3648675548940939	2.852576906455879	1.9080498366843757	1.151654395303352	-1.4866459248129984	0.057321566938776235	1.3902237234007737	-0.3089712778855344	0.14513497322532803	0.0870567089769522	0.9660180511838053	1.69823775598027	1.4096369166781884	1.7930976337377722	1.0828192210976755	0.28475983324377613	0.6244044090970042	-0.9003583608193183	0.7624658266249796	-0.8726692282071041	-1.391979182003796	0.03041800727798369	-0.7077703719058674	-0.3729972322168624	-1.959791822297741	-0.09933512348595232	0.0011039012660525969	0.5129078251440176	-0.6962671481799015	0.02095613608633739	-0.08275180420993285	-0.9720980381669782	-0.44825772381009615	-1.3536361454384536	0.874194161763214	-0.92434367393776	-2.168923451833442	0.08110064635096452	-1.3811228407661245	0.05356927696320955	-0.37747832030163747	-1.5282908085077223	-inf	-0.6787508108744156	-0.013781573727874493	-1.8680971777853523	0.4819387443139806	-0.7467818796062132	-0.2681435671710759	-0.8933239102366116	-0.9253258596693774	1.0181686002243886	0.3848116281237322	-0.9480801968987281	-0.39167137452334894	1.0643701685715994	-0.1904328741604612	0.1387358046378942	0.9054654424207407	-0.8049508356262097	-0.5868619023688723	-0.07717958248860599	-0.1947411228880222	-0.46596211885145006	0.7189364144623565
AMA EY	0.45961504908147793	0.0686410395430446	-0.4032653801201092	-0.07762276057926973	0.15684551645272043	0.2302592197661248	-0.032189403619301844	0.11323320114148956	0.622844237654728	0.4978056836108938	0.08432149061065208	0.9141795772823302	0.20880917899753268	-0.41770642927862894	0.44247282532102267	0.14579603047192197	0.6617490353122382	0.3452365060404266	0.5517790567995937	0.4682126810367614	0.42753838429853985	0.45793110281358085	0.06246797287017813	0.5604887977712253	0.037934938629424944	0.5850174663597852	0.3106410144193738	0.43981473498327733	0.1607762037628197	-0.24538642737558378	0.5477291937720489	0.39443500831860706	0.030857066672788994	0.10170131046752269	0.3408617101575201	0.40413601519664183	0.8156144736235689	0.13540083619718155	0.16110102830556042	0.7269746504203627	0.3639498764160582	0.4056706023141157	0.6065532548533974	0.4211025829029416	0.2130146220888917	0.6506138051809627	-0.010817148192812926	-0.31189511600223835	-inf	0.300269246200312	0.4569046447620899	0.11977100738676917	-0.07046940977353748	0.3135426295720994	0.4978396150241571	0.46122992851439015	0.7018399549402418	0.5150627876572491	0.3775942202231061	0.26405208197554786	-0.03398187702674434	0.3952591015151785	0.41853251200542	-0.09308485520094668	0.28296894687302887	0.6292641560383864	0.14209599862802955	-0.24167441509492318	0.2520288160284514	0.16013888564084242	0.4078462558063352
HPA Sigma	-2.048634862536386	-1.5780517603449646	0.4886421317145897	-2.2868620882188506	0.7719662423363302	-1.5730832433710593	-0.6836929942451122	0.40523321737697066	-0.9258288674894519	-1.0799576294842603	-1.7593249681714371	0.8013610293375351	-1.5132962638357275	-1.454806963754389	0.3498392532419294	-1.4830929455376909	-1.2246614853454698	-2.035704354362832	0.6985220995365504	-1.0307336682091726	-2.092629882643874	-1.0719095284526994	-1.6888188629590406	-1.7193923128851156	-0.18633499891294084	-0.49318558014014374	-3.1714571537845107	-1.5689490334528944	-2.568580180848878	-2.191340713345773	-2.6766449422988363	-0.235121299136858	-0.33976670426684746	-2.2401193647429674	-2.577404353264411	-2.2543008829728883	-1.352410738312358	-3.4236290803601177	-0.42739425887361776	-0.3249848931309894	-2.279079225188807	-2.2477507009570585	-2.17617555924276	0.6588846547156434	-0.6561669188236708	-2.289928930411759	-2.1651484128461913	-2.3605209210672013	-inf	-2.012790965209589	-0.21380652933434025	-3.5035478203054375	-0.98312520936873	-1.0092716108807025	-2.746283492230666	-0.9571283769614896	-1.4980676268689315	-1.3948963187526058	-0.39144650441529394	-1.1808367273151223	-3.1917953090776394	-2.4177024535351235	-2.111592500021322	-0.729321907474471	-2.1069187676346246	-0.958836725605113	-2.582539672791205	-2.260580031207519	-2.411664245355422	-0.33476423255506477	0.1875707604951862
TJA-II Aniara	-0.17057826734240242	0.6607052902304447	0.774310314275855	1.1110735166047412	0.08965886568483901	1.0268912264017018	0.6801465420782762	0.4233739561638792	0.5188827804021106	1.3773724295589354	1.0311999460703396	-0.09098482574560061	0.061625447398329716	0.7742940541007571	0.18190940057409255	0.9256899765038428	-0.040193606760642986	-0.1868318567963161	0.11059907207192499	-0.047739742871536345	-0.7976841070401846	1.0957014167567611	-0.11555571955943628	1.6014405223598833	-0.3232955359619506	-0.547233905710858	0.5644329062261746	0.4355463093342323	0.6580841196951381	0.2511455038759531	1.1325395907528384	-0.6702735937491232	-0.6118074170068041	0.5223353545239992	-0.3263164892454295	1.1306757187160454	-0.6649768325156491	-0.5863530349137358	-0.25750465911357573	-0.2192884225270236	-0.7293118331038873	0.5150648804538803	0.76168741716618	-0.28911016209025314	-1.1019167762669628	0.9373571013789335	-0.9810526915492244	0.6481243409743694	-inf	0.6410562513632084	-0.02857190387079173	-0.13735378944639898	-0.8803185359568477	-0.3694953331069313	0.5272582694600381	-0.2886932972770981	-0.3406563224790664	-0.7472992935069562	-0.5053841994752517	-0.382847058407289	0.3878389718501959	1.0425200553913219	1.486984080944351	-1.1089876099989622	0.8265393607393243	-0.7007679227494541	1.0782963495416067	0.8252983964156289	0.9628984109811058	-0.4658319713686047	0.0199333272009393
diCBM40 	-0.8631302553031754	-1.849511986215194	-2.2497356446795784	-1.7133738211983338	-1.617787133336799	-1.60461466799733	-1.7652278787749114	-0.625680138453763	-1.2395191003579955	-1.4067899446896186	-1.6100804850880215	-0.9404324111136707	-1.4174459534855166	-1.2667290753202776	-1.289805495908802	-1.759503923983514	-1.8081906098272322	-1.6381692043899172	-1.2683044765964075	-1.4336034263501638	-1.2020822742526265	-1.9801787455894866	-1.4312009335112525	-1.122270259584644	-0.42319684408959507	-0.7751751991061769	-0.9215081498868728	-0.7220225925763629	-1.0196356641296707	-0.05999658866328494	-0.03386025194419177	-0.6857907724987636	-0.5096289589541781	-0.4707192592661674	-0.6635526161779793	-0.14064562807358894	0.0015467173435096146	-1.195496338016073	-0.6709253770333372	-0.060898923331273905	-0.28606591080961385	-0.13327192979224223	0.24721576336758136	0.0598432896549399	-0.282681699268885	-0.8747198172056183	-0.43245309874191196	-0.4400061818914207	-inf	-1.592282154530602	-1.0196987679637013	-1.3244017808837454	-0.8510905481724698	-1.1993511062170492	-0.21200216045080175	-0.2321091471637286	-1.1123417999205278	-0.408701495263794	-0.6783190347331279	-0.7675266163041443	-0.7911556393974519	-0.5265266189330019	-0.8439508491506469	-0.5810516373451815	-0.0994061155593372	-0.7780690657541248	-0.2809493654469436	-0.07542267646178911	0.05774745002981812	-0.3667081525154637	-0.18083104972223404
AOL TCI America	-0.0060713972071108685	0.5585858092881332	0.9063101002527667	0.7898440839465055	0.9798177018185884	0.3766539067935469	1.3020036032724147	0.10278929159081326	0.5429827563144126	1.367595945029213	0.6157090634059709	0.5827195921074692	0.12598059616441803	0.9442873890482921	0.6227676048689349	0.8182063922372055	0.4690218994869183	0.40624548397705673	0.07704667596876404	0.38825852486397877	0.08787176757472383	0.9630291095332197	0.3857611441480392	1.133506906193118	-0.09089873852561138	0.23448422094206306	0.5716329058821852	0.9912155092977353	0.9574476402382561	0.9915288030911064	0.7859745105463931	1.081664218641817	0.3440366774719185	0.8434271318829651	0.5162359818221068	1.225451243285718	1.1139308165903332	0.8097576257648523	0.618736124495751	1.1668614635427024	1.1388304414756003	0.9289784730382695	1.5390457259311847	0.9650307664795136	0.9058564191353798	1.1260283655811225	0.5281977153097077	0.6647127725563018	-inf	0.5998626138173742	0.4955927762129578	0.49424053751218633	0.1571029974671432	0.5307588214967116	0.8239738515498899	0.4453563712423957	0.6652581870802534	0.6129993045631387	0.5323378698471855	0.46221324765751803	0.614143085721428	1.2504946417615055	1.0713257616323555	0.4214479619808165	1.3790900787146725	0.39624969235984747	0.9976799941226163	1.0813315733685072	1.2501153739559274	0.1527150158755501	0.2949280571512506
Griffithsin 	-0.5622912401833762	-0.7452696723884573	-1.1629043148845348	-0.5315915545752868	0.32195732705144625	-0.13474116433999808	-0.012456070107263245	-0.6760698799214806	-0.21515855655289354	-0.29962864734933387	-0.3332104451458499	-0.0586513623757656	-0.4489811702672593	-0.20875969880317147	-0.27796805171413463	-0.2017301714919404	0.18664034380563507	-0.3205548658713623	-0.39842264771623687	-0.7948969309321258	-0.5323969508662706	-0.3146394492026167	-0.097225243153596	-0.38898912918227996	-0.5518100017268253	-0.053529620643610554	-0.4518661161643938	-0.22312018015752638	0.13030660618953765	-0.38965066669609627	-0.0057317176711396585	1.0034648746938761	0.2168441442500335	1.0074145749448093	0.4453416911917761	0.16506041719067482	0.8008302015618232	1.221287784679557	0.6784352603697027	0.6294859701712537	0.44380967218209466	-0.004736378803606264	0.4211972598860177	0.6694791095369094	-0.2517187758850971	-0.1586547079379269	0.2813426670641552	-0.7121967704554146	-inf	0.8993595201903362	-0.141365644788346	-0.0195580437909335	0.04200133552724218	0.2742597167888368	0.3149406941020402	0.18884578735592122	0.31082566123595906	0.12563690899445332	0.626059630588817	0.3689922298481361	-0.04871463247942741	0.291830478246623	0.6943996855089568	0.5771167722076674	0.381649786271178	0.45763358550757666	0.097550317882376	0.02688600450570372	0.00012604755951418898	0.16065703612615528	0.187407289354119
SLBR-N 	-0.7303808674993083	-1.1558189727252648	-0.7042215342557684	-1.921735744283919	-0.7870451790049378	-1.750693707776974	-0.09017059126503454	-0.6523040643758675	-0.1599739509760099	1.4537496087455344	-0.557272201725676	-1.1164036000662647	0.028720971475278228	-1.1937480062057921	-1.320446695348254	-1.7959225095647668	-0.5738937560061949	0.22860067010417617	-1.0665709917574862	-1.24858134646365	-1.0900128874616184	-1.2032609619462322	-0.8789938324314461	0.38627406660739355	-0.6884989376875333	-0.47802142926081903	0.5684619908471331	-0.41660396257373006	-0.8416532155810441	0.3709085321721617	-0.4568030131990645	0.010240902720502173	-0.14586256944639148	-1.1989531572373258	-1.1755516695168244	-0.014720340693439918	-0.7855537421170994	0.1005818925765653	-0.4428799615006174	0.15806601577580337	0.6730441559538302	-0.9401226344184704	-0.17712456242822988	0.09098000191714532	0.6677155372994502	-1.3475953979497373	1.073574326404608	-0.8140329015238149	-inf	-1.264668296745361	-0.8340200247443124	-1.550911764370185	-1.1843917987309729	-0.7149017885443139	-0.8978839670336295	-0.48524280840437467	-0.4819665866283602	-0.06081298203796967	-0.4896426217360293	-0.7967719278974997	-1.2212626393131802	0.9599978528772264	-0.2549295903879533	-1.0517296096827977	0.20552038752925314	0.6713753423933017	-1.2677179765128608	-0.7190827482896571	-0.47812860063940793	-0.1061701222313303	-0.6965892377686402
SLBR-H 	0.04259162684821378	-0.5968674815091815	-0.15840994545905843	-1.098083157469872	-0.8418262183835712	-0.9346279683338241	-0.880221991685745	-0.29498388476982107	-0.4636936467470314	-0.12559705878618269	0.12469356833210608	-0.5652323558963618	-0.26344279461220255	0.029948561862408025	-0.4193360349131449	-1.326698105092871	-0.5287041069825515	-0.9135956809510354	-0.5233371632938599	-0.3156520443283604	-0.03869396695300527	-1.546426166066011	-0.6425010513485684	-0.7829215679389105	-0.6641956373303566	-0.5111390466114847	-0.5550508806008376	-0.4155987922235638	-0.8913806152107963	-0.553447129797221	-0.17024121504420006	-0.6730623278709997	-0.19072955196579697	0.013819964491765426	-0.3796767982697553	-0.7392726726474577	-0.26972875213119074	-0.7984113948976985	-0.849537247074888	-0.0369760320944566	-0.18824297184272326	0.025807923247141783	0.28524844386813497	-0.22342845451152119	0.34598018767743466	-0.8875741143735654	0.08613147575403672	-0.643429534185044	-inf	-1.4353233907449805	-1.2904258925766905	-1.4618791357942986	-0.8111366936916389	-1.1171690979604783	-0.13670707246972236	-0.12287512552752944	-0.4171532474379825	-0.19638504985478641	-0.7290789104418176	-0.6921398915594068	-1.4629760315035183	0.09554393385173171	-0.7756853234609687	-0.23419269425557307	-0.3199922526529234	0.3787422093034601	-0.4707612792913094	-0.42177921758965425	-0.3125399652996301	0.13023002617560708	-0.45815061875078067
SLBR-B 	-1.2346980353232646	-2.254643569755748	-0.03272772740041171	-2.5502744204974674	-2.4823612866931386	-2.297271713695511	-1.9378761696525462	0.49914831955081007	-2.025993900018346	-1.2450158548366734	-1.7636660225470837	-2.0405957552348286	-1.6069354529950313	-1.015478539105979	-2.4789317176715815	-2.846912388384377	-2.389699669420293	-1.4635982702558208	-1.9740237714813307	-1.4986125385551146	-1.4096095688526649	-2.670748350386325	-2.0690185784112645	-1.0533185747422937	-0.8567276107230531	-2.046772221111386	-2.229415505665513	-1.773256433683583	-2.489780530191533	-1.6192573585301737	-1.4558052187064319	-1.8346229426492593	-1.5199845439878117	-1.4731346552427422	-1.8428512982763459	-2.144742435371884	-1.4377528558701604	-2.5158755650191416	-2.501468307940378	-1.143770764876917	-1.5819098805178025	-1.1771757013682638	-1.0815237489678584	-1.3829169804056902	-1.1229313561160092	-2.235034155595205	-1.0355930564589946	-0.9503567439986592	-inf	-3.6772596715279606	-2.3972477692027407	-3.0162951977653694	-2.626316081470357	-2.96452225983199	-1.258094829766367	-1.5276128406303167	-2.610010676847305	-1.8770827107866372	-2.108819458080013	-2.371285040597556	-2.7090313767866836	-1.4098922594219585	-1.7229448094507502	-1.401235799904874	-1.827546312124799	-1.7827562042532614	-1.7985987926201563	-1.6683395411144175	-1.632012593687676	-1.1891838571446804	-0.881561891672129
BamBL 	-0.06203451411091606	-0.6948514075662948	-3.0000360131160697	-0.9271420047850762	0.411619043551582	-0.56609816351326	-0.0018626628002361108	-1.182416932902309	0.15070380385647852	0.39835486732720166	-0.29871527169180684	0.618052487110486	-0.3343985319940923	-0.6069273107063413	0.012740523291974802	0.20258844639739507	-0.08754427644514338	0.027847405469100004	-0.5573746750081662	-0.19946787713943337	-0.8321422957639674	0.06344013931071867	-0.7431811270796503	-0.2994255316277484	-0.21617379767607742	0.24608430849520047	0.004835323428239286	0.8980791672702649	0.6219598568421535	0.763418070166126	0.2607127913536387	1.124566208186066	0.2554013634729861	0.5176945665827014	0.33910800607227154	0.7368511796711253	0.8888938940811011	0.7270647679743814	0.5532633908329702	1.4046982294545811	1.1300808396722302	0.8485761409202238	1.403995071017431	0.8562424580526635	0.8073956155183997	0.201087788154328	0.5346643485480228	-0.520807688630477	-inf	0.3318744717991616	0.46220430956987707	0.057334326651908914	0.2974160344659443	0.46245380535632874	0.020250712539407262	0.1075287913533447	0.26632739643891445	0.3507961643854156	0.5869936955418804	0.36609449286619544	-0.0795990520492934	1.0687390201554066	0.6597155555224358	0.6064406010871717	1.3235721222052166	0.33620148709880904	0.7234356895689199	0.7034499869554321	0.7169550703188381	0.05042477774251006	0.24123105056167007
